# NIRWizard 0.1.7 — subject block average — timecourse
# source: /home/adama/dev/lydia-adept/piano-noise/data/dur40/quiet_1.snirf sha256=3450a7da53c06fca85a7eea728119ec2acdb0ab65c898234b4f9e6130cca2266
# source: /home/adama/dev/lydia-adept/piano-noise/data/dur40/quiet_2.snirf sha256=fffd8621e0f23f2f6b8d8a96399af57657bfe620a8d1436530fb36618354f444
# source: /home/adama/dev/lydia-adept/piano-noise/data/dur40/noise_1.snirf sha256=e02b5983b2f586ec1eec748e2d8d6c5240c7723ca7ba4dbb3f91196c2c8acb47
# source: /home/adama/dev/lydia-adept/piano-noise/data/dur40/noise_2.snirf sha256=c98402779496ac1aba0fb382d28822eb689572c5d291435b7733ef053f4fb302
# statistics: solver=epoch mean; descriptive (no p/q); correction=none; families=n/a (no correction applied)
# band: 95% CI (band_type=ci95; half-width = multiplier × SEM, df = n_epochs − 1 per channel)
# trial rejection: no trial rejection applied
# units: μM (source: conversion record)
# condition '1': 3 onsets, 0 out of bounds, n = 3 per channel
# condition '10': 3 onsets, 0 out of bounds, n = 3 per channel
# condition '11': 4 onsets, 0 out of bounds, n = 4 per channel
# condition '20': 12 onsets, 0 out of bounds, n = 12 per channel
# condition '21': 12 onsets, 0 out of bounds, n = 12 per channel
# condition '30': 24 onsets, 0 out of bounds, n = 24 per channel
# condition '40': 4 onsets, 1 out of bounds, n = 3 per channel
# provenance: block_average.json (authoritative sidecar, schema 1.0)
channel,signal,condition,time_s,mean,band_lo,band_hi,band_type,n_epochs
S9-D11,HbR,10,33.100000,2.600764e-2,-3.613080e-1,4.133232e-1,ci95,3
S9-D11,HbR,10,33.200000,2.407489e-2,-3.527469e-1,4.008967e-1,ci95,3
S9-D11,HbR,10,33.300000,2.204816e-2,-3.449153e-1,3.890116e-1,ci95,3
S9-D11,HbR,10,33.400000,2.011663e-2,-3.383120e-1,3.785453e-1,ci95,3
S9-D11,HbR,10,33.500000,1.842013e-2,-3.333799e-1,3.702201e-1,ci95,3
S9-D11,HbR,10,33.600000,1.706737e-2,-3.305863e-1,3.647211e-1,ci95,3
S9-D11,HbR,10,33.700000,1.622839e-2,-3.302272e-1,3.626840e-1,ci95,3
S9-D11,HbR,10,33.800000,1.604853e-2,-3.324237e-1,3.645207e-1,ci95,3
S9-D11,HbR,10,33.900000,1.652216e-2,-3.370228e-1,3.700671e-1,ci95,3
S9-D11,HbR,10,34.000000,1.768514e-2,-3.438550e-1,3.792253e-1,ci95,3
S9-D11,HbR,10,34.100000,1.951483e-2,-3.527851e-1,3.918148e-1,ci95,3
S9-D11,HbR,10,34.200000,2.212148e-2,-3.631149e-1,4.073579e-1,ci95,3
S9-D11,HbR,10,34.300000,2.529054e-2,-3.742458e-1,4.248268e-1,ci95,3
S9-D11,HbR,10,34.400000,2.887173e-2,-3.855051e-1,4.432486e-1,ci95,3
S9-D11,HbR,10,34.500000,3.269708e-2,-3.961824e-1,4.615766e-1,ci95,3
S9-D11,HbR,10,34.600000,3.657398e-2,-4.054918e-1,4.786397e-1,ci95,3
S9-D11,HbR,10,34.700000,4.019133e-2,-4.127524e-1,4.931350e-1,ci95,3
S9-D11,HbR,10,34.800000,4.338516e-2,-4.176475e-1,5.044179e-1,ci95,3
S9-D11,HbR,10,34.900000,4.599184e-2,-4.198976e-1,5.118813e-1,ci95,3
S9-D11,HbR,10,35.000000,4.793116e-2,-4.191536e-1,5.150159e-1,ci95,3
S9-D11,HbR,10,35.100000,4.893216e-2,-4.156464e-1,5.135107e-1,ci95,3
S9-D11,HbR,10,35.200000,4.908763e-2,-4.098220e-1,5.079972e-1,ci95,3
S9-D11,HbR,10,35.300000,4.846463e-2,-4.021908e-1,4.991201e-1,ci95,3
S9-D11,HbR,10,35.400000,4.715786e-2,-3.932538e-1,4.875695e-1,ci95,3
S9-D11,HbR,10,35.500000,4.524701e-2,-3.836339e-1,4.741279e-1,ci95,3
S9-D11,HbR,10,35.600000,4.296864e-2,-3.741056e-1,4.600428e-1,ci95,3
S9-D11,HbR,10,35.700000,4.057059e-2,-3.652729e-1,4.464141e-1,ci95,3
S9-D11,HbR,10,35.800000,3.826371e-2,-3.577285e-1,4.342560e-1,ci95,3
S9-D11,HbR,10,35.900000,3.622204e-2,-3.521375e-1,4.245816e-1,ci95,3
S9-D11,HbR,10,36.000000,3.468964e-2,-3.490599e-1,4.184391e-1,ci95,3
S9-D11,HbR,10,36.100000,3.376406e-2,-3.487305e-1,4.162586e-1,ci95,3
S9-D11,HbR,10,36.200000,3.343432e-2,-3.511150e-1,4.179837e-1,ci95,3
S9-D11,HbR,10,36.300000,3.365404e-2,-3.560434e-1,4.233515e-1,ci95,3
S9-D11,HbR,10,36.400000,3.435869e-2,-3.630677e-1,4.317850e-1,ci95,3
S9-D11,HbR,10,36.500000,3.542070e-2,-3.713256e-1,4.421670e-1,ci95,3
S9-D11,HbR,10,36.600000,3.659396e-2,-3.800198e-1,4.532077e-1,ci95,3
S9-D11,HbR,10,36.700000,3.768459e-2,-3.884749e-1,4.638441e-1,ci95,3
S9-D11,HbR,10,36.800000,3.848720e-2,-3.962038e-1,4.731782e-1,ci95,3
S9-D11,HbR,10,36.900000,3.879474e-2,-4.025889e-1,4.801784e-1,ci95,3
S9-D11,HbR,10,37.000000,3.841907e-2,-4.074600e-1,4.842981e-1,ci95,3
S9-D11,HbR,10,37.100000,3.729948e-2,-4.108625e-1,4.854615e-1,ci95,3
S9-D11,HbR,10,37.200000,3.539333e-2,-4.127913e-1,4.835780e-1,ci95,3
S9-D11,HbR,10,37.300000,3.269631e-2,-4.132291e-1,4.786218e-1,ci95,3
S9-D11,HbR,10,37.400000,2.922011e-2,-4.121897e-1,4.706299e-1,ci95,3
S9-D11,HbR,10,37.500000,2.521926e-2,-4.099203e-1,4.603588e-1,ci95,3
S9-D11,HbR,10,37.600000,2.088683e-2,-4.065394e-1,4.483131e-1,ci95,3
S9-D11,HbR,10,37.700000,1.647319e-2,-4.020727e-1,4.350191e-1,ci95,3
S9-D11,HbR,10,37.800000,1.219932e-2,-3.968824e-1,4.212811e-1,ci95,3
S9-D11,HbR,10,37.900000,8.361509e-3,-3.913306e-1,4.080536e-1,ci95,3
S9-D11,HbR,10,38.000000,5.155170e-3,-3.856608e-1,3.959712e-1,ci95,3
S9-D11,HbR,10,38.100000,2.751898e-3,-3.801014e-1,3.856052e-1,ci95,3
S9-D11,HbR,10,38.200000,1.287789e-3,-3.747945e-1,3.773701e-1,ci95,3
S9-D11,HbR,10,38.300000,8.669450e-4,-3.700948e-1,3.718287e-1,ci95,3
S9-D11,HbR,10,38.400000,1.327645e-3,-3.657867e-1,3.684420e-1,ci95,3
S9-D11,HbR,10,38.500000,2.535308e-3,-3.617327e-1,3.668033e-1,ci95,3
S9-D11,HbR,10,38.600000,4.290190e-3,-3.578019e-1,3.663822e-1,ci95,3
S9-D11,HbR,10,38.700000,6.389702e-3,-3.538239e-1,3.666033e-1,ci95,3
S9-D11,HbR,10,38.800000,8.510033e-3,-3.497112e-1,3.667313e-1,ci95,3
S9-D11,HbR,10,38.900000,1.042130e-2,-3.455866e-1,3.664292e-1,ci95,3
S9-D11,HbR,10,39.000000,1.193208e-2,-3.416858e-1,3.655500e-1,ci95,3
S9-D11,HbR,10,39.100000,1.288189e-2,-3.384114e-1,3.641752e-1,ci95,3
S9-D11,HbR,10,39.200000,1.318553e-2,-3.357905e-1,3.621616e-1,ci95,3
S9-D11,HbR,10,39.300000,1.289798e-2,-3.340965e-1,3.598925e-1,ci95,3
S9-D11,HbR,10,39.400000,1.208900e-2,-3.333505e-1,3.575285e-1,ci95,3
S9-D11,HbR,10,39.500000,1.086393e-2,-3.334075e-1,3.551353e-1,ci95,3
S9-D11,HbR,10,39.600000,9.337663e-3,-3.338971e-1,3.525725e-1,ci95,3
S9-D11,HbR,10,39.700000,7.707186e-3,-3.344383e-1,3.498527e-1,ci95,3
S9-D11,HbR,10,39.800000,6.102215e-3,-3.345835e-1,3.467879e-1,ci95,3
S9-D11,HbR,10,39.900000,4.635449e-3,-3.339454e-1,3.432163e-1,ci95,3
S9-D11,HbR,10,40.000000,3.421994e-3,-3.320224e-1,3.388663e-1,ci95,3
S9-D13,HbO,10,-5.000000,-8.146443e-2,-6.475276e-1,4.845988e-1,ci95,3
S9-D13,HbO,10,-4.900000,-7.561519e-2,-6.047880e-1,4.535576e-1,ci95,3
S9-D13,HbO,10,-4.800000,-6.907200e-2,-5.584210e-1,4.202770e-1,ci95,3
S9-D13,HbO,10,-4.700000,-6.190790e-2,-5.094858e-1,3.856700e-1,ci95,3
S9-D13,HbO,10,-4.600000,-5.417800e-2,-4.592252e-1,3.508692e-1,ci95,3
S9-D13,HbO,10,-4.500000,-4.604950e-2,-4.091647e-1,3.170657e-1,ci95,3
S9-D13,HbO,10,-4.400000,-3.774320e-2,-3.612888e-1,2.858024e-1,ci95,3
S9-D13,HbO,10,-4.300000,-2.934951e-2,-3.171685e-1,2.584695e-1,ci95,3
S9-D13,HbO,10,-4.200000,-2.098270e-2,-2.779086e-1,2.359432e-1,ci95,3
S9-D13,HbO,10,-4.100000,-1.264184e-2,-2.443119e-1,2.190282e-1,ci95,3
S9-D13,HbO,10,-4.000000,-4.330078e-3,-2.170611e-1,2.084010e-1,ci95,3
S9-D13,HbO,10,-3.900000,4.208389e-3,-1.957974e-1,2.042142e-1,ci95,3
S9-D13,HbO,10,-3.800000,1.313858e-2,-1.792795e-1,2.055567e-1,ci95,3
S9-D13,HbO,10,-3.700000,2.251519e-2,-1.661241e-1,2.111545e-1,ci95,3
S9-D13,HbO,10,-3.600000,3.239203e-2,-1.547094e-1,2.194935e-1,ci95,3
S9-D13,HbO,10,-3.500000,4.277231e-2,-1.431188e-1,2.286634e-1,ci95,3
S9-D13,HbO,10,-3.400000,5.348913e-2,-1.295735e-1,2.365518e-1,ci95,3
S9-D13,HbO,10,-3.300000,6.426759e-2,-1.128746e-1,2.414098e-1,ci95,3
S9-D13,HbO,10,-3.200000,7.479615e-2,-9.227032e-2,2.418626e-1,ci95,3
S9-D13,HbO,10,-3.100000,8.474352e-2,-6.744451e-2,2.369315e-1,ci95,3
S9-D13,HbO,10,-3.000000,9.356192e-2,-3.853801e-2,2.256619e-1,ci95,3
S9-D13,HbO,10,-2.900000,1.008459e-1,-6.777421e-3,2.084693e-1,ci95,3
S9-D13,HbO,10,-2.800000,1.063047e-1,2.624606e-2,1.863633e-1,ci95,3
S9-D13,HbO,10,-2.700000,1.096063e-1,5.833209e-2,1.608805e-1,ci95,3
S9-D13,HbO,10,-2.600000,1.102952e-1,8.366208e-2,1.369284e-1,ci95,3
S9-D13,HbO,10,-2.500000,1.081071e-1,8.022553e-2,1.359887e-1,ci95,3
S9-D13,HbO,10,-2.400000,1.031534e-1,5.136323e-2,1.549436e-1,ci95,3
S9-D13,HbO,10,-2.300000,9.550422e-2,1.818217e-2,1.728263e-1,ci95,3
S9-D13,HbO,10,-2.200000,8.523247e-2,-1.489983e-2,1.853648e-1,ci95,3
S9-D13,HbO,10,-2.100000,7.263714e-2,-4.674938e-2,1.920237e-1,ci95,3
S9-D13,HbO,10,-2.000000,5.831042e-2,-7.690188e-2,1.935227e-1,ci95,3
S9-D13,HbO,10,-1.900000,4.288582e-2,-1.049840e-1,1.907557e-1,ci95,3
S9-D13,HbO,10,-1.800000,2.697783e-2,-1.308754e-1,1.848311e-1,ci95,3
S9-D13,HbO,10,-1.700000,1.127378e-2,-1.545357e-1,1.770833e-1,ci95,3
S9-D13,HbO,10,-1.600000,-3.502910e-3,-1.754628e-1,1.684569e-1,ci95,3
S9-D13,HbO,10,-1.500000,-1.695136e-2,-1.941166e-1,1.602139e-1,ci95,3
S9-D13,HbO,10,-1.400000,-2.874876e-2,-2.110548e-1,1.535573e-1,ci95,3
S9-D13,HbO,10,-1.300000,-3.864308e-2,-2.277978e-1,1.505116e-1,ci95,3
S9-D13,HbO,10,-1.200000,-4.658893e-2,-2.464931e-1,1.533152e-1,ci95,3
S9-D13,HbO,10,-1.100000,-5.303204e-2,-2.696699e-1,1.636058e-1,ci95,3
S9-D13,HbO,10,-1.000000,-5.829702e-2,-2.995704e-1,1.829764e-1,ci95,3
S9-D13,HbO,10,-0.900000,-6.280457e-2,-3.369308e-1,2.113216e-1,ci95,3
S9-D13,HbO,10,-0.800000,-6.696832e-2,-3.812498e-1,2.473132e-1,ci95,3
S9-D13,HbO,10,-0.700000,-7.147759e-2,-4.306188e-1,2.876636e-1,ci95,3
S9-D13,HbO,10,-0.600000,-7.667415e-2,-4.824671e-1,3.291188e-1,ci95,3
S9-D13,HbO,10,-0.500000,-8.284627e-2,-5.343315e-1,3.686389e-1,ci95,3
S9-D13,HbO,10,-0.400000,-9.024132e-2,-5.836602e-1,4.031775e-1,ci95,3
S9-D13,HbO,10,-0.300000,-9.899735e-2,-6.281056e-1,4.301109e-1,ci95,3
S9-D13,HbO,10,-0.200000,-1.087222e-1,-6.659365e-1,4.484920e-1,ci95,3
S9-D13,HbO,10,-0.100000,-1.191889e-1,-6.960212e-1,4.576434e-1,ci95,3
S9-D13,HbO,10,0.000000,-1.300305e-1,-7.174952e-1,4.574341e-1,ci95,3
S9-D13,HbO,10,0.100000,-1.409691e-1,-7.294503e-1,4.475120e-1,ci95,3
S9-D13,HbO,10,0.200000,-1.511564e-1,-7.318555e-1,4.295427e-1,ci95,3
S9-D13,HbO,10,0.300000,-1.602736e-1,-7.260031e-1,4.054560e-1,ci95,3
S9-D13,HbO,10,0.400000,-1.680347e-1,-7.133770e-1,3.773076e-1,ci95,3
S9-D13,HbO,10,0.500000,-1.741637e-1,-6.958585e-1,3.475310e-1,ci95,3
S9-D13,HbO,10,0.600000,-1.783465e-1,-6.757512e-1,3.190583e-1,ci95,3
S9-D13,HbO,10,0.700000,-1.806180e-1,-6.555553e-1,2.943194e-1,ci95,3
S9-D13,HbO,10,0.800000,-1.811866e-1,-6.381232e-1,2.757501e-1,ci95,3
S9-D13,HbO,10,0.900000,-1.802299e-1,-6.257606e-1,2.653009e-1,ci95,3
S9-D13,HbO,10,1.000000,-1.778196e-1,-6.209733e-1,2.653341e-1,ci95,3
S9-D13,HbO,10,1.100000,-1.744128e-1,-6.248996e-1,2.760739e-1,ci95,3
S9-D13,HbO,10,1.200000,-1.704282e-1,-6.382082e-1,2.973517e-1,ci95,3
S9-D13,HbO,10,1.300000,-1.660807e-1,-6.605879e-1,3.284265e-1,ci95,3
S9-D13,HbO,10,1.400000,-1.615883e-1,-6.913633e-1,3.681868e-1,ci95,3
S9-D13,HbO,10,1.500000,-1.571429e-1,-7.292246e-1,4.149389e-1,ci95,3
S9-D13,HbO,10,1.600000,-1.530520e-1,-7.724734e-1,4.663693e-1,ci95,3
S9-D13,HbO,10,1.700000,-1.492959e-1,-8.183635e-1,5.197717e-1,ci95,3
S9-D13,HbO,10,1.800000,-1.459055e-1,-8.644033e-1,5.725923e-1,ci95,3
S9-D13,HbO,10,1.900000,-1.429715e-1,-9.077553e-1,6.218123e-1,ci95,3
S9-D13,HbO,10,2.000000,-1.403523e-1,-9.456513e-1,6.649466e-1,ci95,3
S9-D13,HbO,10,2.100000,-1.378407e-1,-9.757397e-1,7.000584e-1,ci95,3
S9-D13,HbO,10,2.200000,-1.354070e-1,-9.968997e-1,7.260856e-1,ci95,3
S9-D13,HbO,10,2.300000,-1.329945e-1,-1.008261e0,7.422716e-1,ci95,3
S9-D13,HbO,10,2.400000,-1.306452e-1,-1.009517e0,7.482266e-1,ci95,3
S9-D13,HbO,10,2.500000,-1.280059e-1,-1.000304e0,7.442926e-1,ci95,3
S9-D13,HbO,10,2.600000,-1.252241e-1,-9.828600e-1,7.324118e-1,ci95,3
S9-D13,HbO,10,2.700000,-1.223176e-1,-9.587124e-1,7.140772e-1,ci95,3
S9-D13,HbO,10,2.800000,-1.192463e-1,-9.296014e-1,6.911087e-1,ci95,3
S9-D13,HbO,10,2.900000,-1.160764e-1,-8.971905e-1,6.650377e-1,ci95,3
S9-D13,HbO,10,3.000000,-1.128109e-1,-8.635403e-1,6.379185e-1,ci95,3
S9-D13,HbO,10,3.100000,-1.095069e-1,-8.307832e-1,6.117694e-1,ci95,3
S9-D13,HbO,10,3.200000,-1.062010e-1,-8.007596e-1,5.883575e-1,ci95,3
S9-D13,HbO,10,3.300000,-1.028598e-1,-7.755266e-1,5.698069e-1,ci95,3
S9-D13,HbO,10,3.400000,-9.993716e-2,-7.569020e-1,5.570277e-1,ci95,3
S9-D13,HbO,10,3.500000,-9.743014e-2,-7.460281e-1,5.511679e-1,ci95,3
S9-D13,HbO,10,3.600000,-9.551349e-2,-7.436473e-1,5.526204e-1,ci95,3
S9-D13,HbO,10,3.700000,-9.439297e-2,-7.498821e-1,5.610961e-1,ci95,3
S9-D13,HbO,10,3.800000,-9.445255e-2,-7.640472e-1,5.751421e-1,ci95,3
S9-D13,HbO,10,3.900000,-9.596117e-2,-7.847468e-1,5.928245e-1,ci95,3
S9-D13,HbO,10,4.000000,-9.904723e-2,-8.096272e-1,6.115328e-1,ci95,3
S9-D13,HbO,10,4.100000,-1.039134e-1,-8.365514e-1,6.287246e-1,ci95,3
S9-D13,HbO,10,4.200000,-1.109195e-1,-8.627951e-1,6.409561e-1,ci95,3
S9-D13,HbO,10,4.300000,-1.199848e-1,-8.874689e-1,6.474993e-1,ci95,3
S9-D13,HbO,10,4.400000,-1.310350e-1,-9.091704e-1,6.471005e-1,ci95,3
S9-D13,HbO,10,4.500000,-1.439375e-1,-9.271771e-1,6.393021e-1,ci95,3
S9-D13,HbO,10,4.600000,-1.586022e-1,-9.409749e-1,6.237706e-1,ci95,3
S9-D13,HbO,10,4.700000,-1.746781e-1,-9.509257e-1,6.015696e-1,ci95,3
S9-D13,HbO,10,4.800000,-1.917311e-1,-9.579540e-1,5.744918e-1,ci95,3
S9-D13,HbO,10,4.900000,-2.093670e-1,-9.625346e-1,5.438006e-1,ci95,3
S9-D13,HbO,10,5.000000,-2.272018e-1,-9.652457e-1,5.108420e-1,ci95,3
S9-D13,HbO,10,5.100000,-2.448321e-1,-9.666721e-1,4.770080e-1,ci95,3
S9-D13,HbO,10,5.200000,-2.618048e-1,-9.671154e-1,4.435058e-1,ci95,3
S9-D13,HbO,10,5.300000,-2.777961e-1,-9.668449e-1,4.112527e-1,ci95,3
S9-D13,HbO,10,5.400000,-2.925246e-1,-9.661150e-1,3.810658e-1,ci95,3
S9-D13,HbO,10,5.500000,-3.056683e-1,-9.653106e-1,3.539740e-1,ci95,3
S9-D13,HbO,10,5.600000,-3.169885e-1,-9.646305e-1,3.306535e-1,ci95,3
S9-D13,HbO,10,5.700000,-3.263219e-1,-9.636401e-1,3.109964e-1,ci95,3
S9-D13,HbO,10,5.800000,-3.337564e-1,-9.630762e-1,2.955634e-1,ci95,3
S9-D13,HbO,10,5.900000,-3.393505e-1,-9.631484e-1,2.844473e-1,ci95,3
S9-D13,HbO,10,6.000000,-3.431745e-1,-9.640946e-1,2.777457e-1,ci95,3
S9-D13,HbO,10,6.100000,-3.454144e-1,-9.649114e-1,2.740826e-1,ci95,3
S9-D13,HbO,10,6.200000,-3.464555e-1,-9.653682e-1,2.724572e-1,ci95,3
S9-D13,HbO,10,6.300000,-3.466313e-1,-9.647220e-1,2.714593e-1,ci95,3
S9-D13,HbO,10,6.400000,-3.462900e-1,-9.619003e-1,2.693203e-1,ci95,3
S9-D13,HbO,10,6.500000,-3.457342e-1,-9.554170e-1,2.639487e-1,ci95,3
S9-D13,HbO,10,6.600000,-3.453469e-1,-9.446307e-1,2.539369e-1,ci95,3
S9-D13,HbO,10,6.700000,-3.453748e-1,-9.291153e-1,2.383657e-1,ci95,3
S9-D13,HbO,10,6.800000,-3.459460e-1,-9.085709e-1,2.166788e-1,ci95,3
S9-D13,HbO,10,6.900000,-3.471288e-1,-8.827411e-1,1.884834e-1,ci95,3
S9-D13,HbO,10,7.000000,-3.485419e-1,-8.517345e-1,1.546508e-1,ci95,3
S9-D13,HbO,10,7.100000,-3.498614e-1,-8.165790e-1,1.168563e-1,ci95,3
S9-D13,HbO,10,7.200000,-3.505584e-1,-7.778363e-1,7.671957e-2,ci95,3
S9-D13,HbO,10,7.300000,-3.500498e-1,-7.362980e-1,3.619843e-2,ci95,3
S9-D13,HbO,10,7.400000,-3.476488e-1,-6.928795e-1,-2.418079e-3,ci95,3
S9-D13,HbO,10,7.500000,-3.427698e-1,-6.482348e-1,-3.730480e-2,ci95,3
S9-D13,HbO,10,7.600000,-3.352269e-1,-6.037917e-1,-6.666202e-2,ci95,3
S9-D13,HbO,10,7.700000,-3.248430e-1,-5.606437e-1,-8.904227e-2,ci95,3
S9-D13,HbO,10,7.800000,-3.114205e-1,-5.204586e-1,-1.023823e-1,ci95,3
S9-D13,HbO,10,7.900000,-2.952741e-1,-4.836472e-1,-1.069010e-1,ci95,3
S9-D13,HbO,10,8.000000,-2.769749e-1,-4.509405e-1,-1.030094e-1,ci95,3
S9-D13,HbO,10,8.100000,-2.572122e-1,-4.229086e-1,-9.151583e-2,ci95,3
S9-D13,HbO,10,8.200000,-2.367151e-1,-3.998081e-1,-7.362213e-2,ci95,3
S9-D13,HbO,10,8.300000,-2.163744e-1,-3.817365e-1,-5.101235e-2,ci95,3
S9-D13,HbO,10,8.400000,-1.972741e-1,-3.685726e-1,-2.597559e-2,ci95,3
S9-D13,HbO,10,8.500000,-1.800432e-1,-3.597573e-1,-3.290887e-4,ci95,3
S9-D13,HbO,10,8.600000,-1.652606e-1,-3.550002e-1,2.447901e-2,ci95,3
S9-D13,HbO,10,8.700000,-1.534307e-1,-3.536921e-1,4.683070e-2,ci95,3
S9-D13,HbO,10,8.800000,-1.449228e-1,-3.561536e-1,6.630793e-2,ci95,3
S9-D13,HbO,10,8.900000,-1.395476e-1,-3.613327e-1,8.223741e-2,ci95,3
S9-D13,HbO,10,9.000000,-1.369884e-1,-3.684654e-1,9.448847e-2,ci95,3
S9-D13,HbO,10,9.100000,-1.369387e-1,-3.769141e-1,1.030368e-1,ci95,3
S9-D13,HbO,10,9.200000,-1.390575e-1,-3.862415e-1,1.081266e-1,ci95,3
S9-D13,HbO,10,9.300000,-1.427079e-1,-3.966920e-1,1.112763e-1,ci95,3
S9-D13,HbO,10,9.400000,-1.472563e-1,-4.080976e-1,1.135850e-1,ci95,3
S9-D13,HbO,10,9.500000,-1.522150e-1,-4.208400e-1,1.164100e-1,ci95,3
S9-D13,HbO,10,9.600000,-1.571386e-1,-4.354319e-1,1.211547e-1,ci95,3
S9-D13,HbO,10,9.700000,-1.616639e-1,-4.524444e-1,1.291165e-1,ci95,3
S9-D13,HbO,10,9.800000,-1.655973e-1,-4.718853e-1,1.406907e-1,ci95,3
S9-D13,HbO,10,9.900000,-1.689199e-1,-4.936309e-1,1.557911e-1,ci95,3
S9-D13,HbO,10,10.000000,-1.716810e-1,-5.175085e-1,1.741464e-1,ci95,3
S9-D13,HbO,10,10.100000,-1.739473e-1,-5.435022e-1,1.956077e-1,ci95,3
S9-D13,HbO,10,10.200000,-1.761691e-1,-5.713073e-1,2.189690e-1,ci95,3
S9-D13,HbO,10,10.300000,-1.785226e-1,-6.008323e-1,2.437871e-1,ci95,3
S9-D13,HbO,10,10.400000,-1.812100e-1,-6.320623e-1,2.696422e-1,ci95,3
S9-D13,HbO,10,10.500000,-1.843588e-1,-6.649742e-1,2.962566e-1,ci95,3
S9-D13,HbO,10,10.600000,-1.881458e-1,-6.991899e-1,3.228984e-1,ci95,3
S9-D13,HbO,10,10.700000,-1.926010e-1,-7.341673e-1,3.489653e-1,ci95,3
S9-D13,HbO,10,10.800000,-1.975282e-1,-7.693066e-1,3.742502e-1,ci95,3
S9-D13,HbO,10,10.900000,-2.027529e-1,-8.038192e-1,3.983135e-1,ci95,3
S9-D13,HbO,10,11.000000,-2.080653e-1,-8.365910e-1,4.204603e-1,ci95,3
S9-D13,HbO,10,11.100000,-2.130902e-1,-8.663346e-1,4.401543e-1,ci95,3
S9-D13,HbO,10,11.200000,-2.176006e-1,-8.924202e-1,4.572190e-1,ci95,3
S9-D13,HbO,10,11.300000,-2.213831e-1,-9.139936e-1,4.712275e-1,ci95,3
S9-D13,HbO,10,11.400000,-2.243322e-1,-9.302683e-1,4.816039e-1,ci95,3
S9-D13,HbO,10,11.500000,-2.262490e-1,-9.403668e-1,4.878688e-1,ci95,3
S9-D13,HbO,10,11.600000,-2.271729e-1,-9.446815e-1,4.903358e-1,ci95,3
S9-D13,HbO,10,11.700000,-2.273308e-1,-9.440437e-1,4.893821e-1,ci95,3
S9-D13,HbO,10,11.800000,-2.269284e-1,-9.393757e-1,4.855188e-1,ci95,3
S9-D13,HbO,10,11.900000,-2.262693e-1,-9.316820e-1,4.791434e-1,ci95,3
S9-D13,HbO,10,12.000000,-2.255613e-1,-9.225968e-1,4.714742e-1,ci95,3
S9-D13,HbO,10,12.100000,-2.251719e-1,-9.139361e-1,4.635922e-1,ci95,3
S9-D13,HbO,10,12.200000,-2.253223e-1,-9.069756e-1,4.563311e-1,ci95,3
S9-D13,HbO,10,12.300000,-2.261961e-1,-9.026534e-1,4.502613e-1,ci95,3
S9-D13,HbO,10,12.400000,-2.279015e-1,-9.017213e-1,4.459184e-1,ci95,3
S9-D13,HbO,10,12.500000,-2.304071e-1,-9.045277e-1,4.437135e-1,ci95,3
S9-D13,HbO,10,12.600000,-2.335277e-1,-9.106492e-1,4.435938e-1,ci95,3
S9-D13,HbO,10,12.700000,-2.370468e-1,-9.194803e-1,4.453867e-1,ci95,3
S9-D13,HbO,10,12.800000,-2.407037e-1,-9.301034e-1,4.486959e-1,ci95,3
S9-D13,HbO,10,12.900000,-2.441248e-1,-9.412251e-1,4.529755e-1,ci95,3
S9-D13,HbO,10,13.000000,-2.470186e-1,-9.515801e-1,4.575429e-1,ci95,3
S9-D13,HbO,10,13.100000,-2.492071e-1,-9.600813e-1,4.616672e-1,ci95,3
S9-D13,HbO,10,13.200000,-2.505999e-1,-9.656587e-1,4.644590e-1,ci95,3
S9-D13,HbO,10,13.300000,-2.511692e-1,-9.673102e-1,4.649717e-1,ci95,3
S9-D13,HbO,10,13.400000,-2.508763e-1,-9.641320e-1,4.623795e-1,ci95,3
S9-D13,HbO,10,13.500000,-2.499796e-1,-9.566927e-1,4.567335e-1,ci95,3
S9-D13,HbO,10,13.600000,-2.486242e-1,-9.453608e-1,4.481124e-1,ci95,3
S9-D13,HbO,10,13.700000,-2.470242e-1,-9.307483e-1,4.366998e-1,ci95,3
S9-D13,HbO,10,13.800000,-2.451267e-1,-9.139734e-1,4.237200e-1,ci95,3
S9-D13,HbO,10,13.900000,-2.430561e-1,-8.968804e-1,4.107682e-1,ci95,3
S9-D13,HbO,10,14.000000,-2.408565e-1,-8.813896e-1,3.996766e-1,ci95,3
S9-D13,HbO,10,14.100000,-2.384995e-1,-8.692746e-1,3.922756e-1,ci95,3
S9-D13,HbO,10,14.200000,-2.358551e-1,-8.621281e-1,3.904179e-1,ci95,3
S9-D13,HbO,10,14.300000,-2.328376e-1,-8.610134e-1,3.953382e-1,ci95,3
S9-D13,HbO,10,14.400000,-2.293438e-1,-8.658047e-1,4.071171e-1,ci95,3
S9-D13,HbO,10,14.500000,-2.252753e-1,-8.756428e-1,4.250923e-1,ci95,3
S9-D13,HbO,10,14.600000,-2.204393e-1,-8.889418e-1,4.480632e-1,ci95,3
S9-D13,HbO,10,14.700000,-2.150299e-1,-9.037648e-1,4.737050e-1,ci95,3
S9-D13,HbO,10,14.800000,-2.091635e-1,-9.182634e-1,4.999363e-1,ci95,3
S9-D13,HbO,10,14.900000,-2.030085e-1,-9.308401e-1,5.248231e-1,ci95,3
